hotel;está_cancelado ;plazo_de_llegada;fecha_de_llegada_año;fecha_de_llegada_mes;fecha_de_llegada_número_de_semana;fecha_de_llegada_día_del_mes;estancias_en_noches_de_fin_de_semana;estancias_en_noches_de_semana ;adultos;niños;bebés;comida;país;segmento_de_mercado;canal_de_distribución ;es_huésped_repetido ;cancelaciones_anteriores ;reservas_anteriores_no_canceladas;tipo_habitación_reservada;tipo_habitación_asignada ;cambios_de_reserva;tipo_de_depósito ;agente;empresa ;días_en_lista_de_espera;tipo_de_cliente ;adr;plazas_de_aparcamiento_obligatorias;total_de_solicitudes_especiales;estado_de_la_reserva;fecha_del_estado_de_la_reserva
Hotel Andina La Terraza;no;143;2024;Julio ;29;17;1;0;3;0;0;BB;BRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;152.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;158;2024;Julio ;29;17;1;1;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;107.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;320;2024;Julio ;28;11;2;5;2;0;0;BB;GBR;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;89.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;32;2024;Julio ;28;11;2;5;1;0;0;BB;GBR;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio - Fiesta;131.43;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;121;2024;Julio ;28;11;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;9;NULL;0;Transitorio - Fiesta;171;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;324;2024;Julio ;29;16;2;0;2;0;0;SC;RUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;160;2024;Julio ;28;15;2;1;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;89.1;1;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;160;2024;Julio ;28;15;2;1;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;89.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;4;2024;Julio ;29;17;1;0;1;0;0;BB;FRA;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;145;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;10;2024;Julio ;28;14;2;2;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;119;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;4;2024;Julio ;29;17;1;0;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;140;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;159;2024;Julio ;29;16;2;0;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;116.1;1;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;156;2024;Julio ;29;16;2;0;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;4;2024;Julio ;29;17;1;0;1;0;0;BB;FRA;Directo;Directo;0;0;0;A;A;3;No Deposit;14;NULL;0;Transitorio;145;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;156;2024;Julio ;29;16;2;0;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;24;2024;Julio ;29;16;2;0;2;1;0;BB;BEL;Online TA;TA/TO;0;0;0;E;E;1;No Deposit;9;NULL;0;Transitorio;239;1;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;151;2024;Julio ;29;16;2;0;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;127;2024;Julio ;29;16;2;0;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;126;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;189;2024;Julio ;28;11;2;5;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;28;NULL;0;Transitorio;80.1;0;3;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;168;2024;Julio ;28;15;2;1;2;0;0;BB;CN;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;114.07;0;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;153;2024;Julio ;28;15;2;1;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;40;2024;Julio ;28;15;2;1;3;0;0;BB;NLD;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;203.33;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;2;Check-Out;7/18/2024
Hotel Andina La Terraza;no;7;2024;Julio ;29;17;1;0;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;160;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;148;2024;Julio ;29;16;2;0;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;184;2024;Julio ;28;11;2;5;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;120.6;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;174;2024;Julio ;28;14;2;2;2;0;0;BB;NLD;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transitorio;89.4;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;148;2024;Julio ;29;16;2;0;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;118;2024;Julio ;28;15;2;1;2;2;0;BB;SWE;Online TA;TA/TO;0;0;0;F;F;1;No Deposit;9;NULL;0;Transitorio;230;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;25;2024;Julio ;28;14;2;2;2;0;0;BB;CN;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;7;NULL;0;Transitorio;216;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;229;NULL;0;Transitorio - Fiesta;0;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;7;2024;Julio ;28;12;2;4;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;126;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;214;2024;Julio ;28;15;2;1;3;0;0;BB;BEL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;156.6;0;3;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;86;2024;Julio ;29;16;2;0;3;0;0;BB;KOR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;190;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;80;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;85;NULL;0;Transitorio;80.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;476;2024;Julio ;28;15;2;1;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transitorio - Fiesta;112.67;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;194;2024;Julio ;28;12;2;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;183;2024;Julio ;28;12;2;4;2;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;42;NULL;0;Transitorio;80.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;156;2024;Julio ;28;15;2;1;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;116.1;0;0;Check-Out;7/18/2024
Hotel Andina La Terraza;no;7;2024;Julio ;29;16;2;0;2;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;122.5;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;158;2024;Julio ;29;17;1;0;3;0;0;BB;AUS;Online TA;TA/TO;0;0;0;D;E;0;No Deposit;9;NULL;0;Transitorio;152.1;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;19;2024;Julio ;29;17;1;0;3;0;0;BB;SAU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;210;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;19;2024;Julio ;29;17;1;0;2;0;0;BB;SAU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;170;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;2;2024;Julio ;29;16;2;0;2;0;0;BB;PRT;Complementary;Directo;0;0;0;A;D;0;No Deposit;NULL;NULL;0;Transitorio;0;0;1;Check-Out;7/18/2024
Hotel Andina La Terraza;no;10;2024;Julio ;28;10;3;5;1;0;0;BB;GBR;Directo;Directo;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transitorio;148.75;0;3;Check-Out;7/18/2024
Hotel Andina La Terraza;no;209;2024;Julio ;29;17;1;1;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;173;2024;Julio ;29;16;2;1;2;0;0;BB;AUS;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;180;2024;Julio ;29;16;2;1;2;0;0;BB;TJK;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;107.1;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;45;2024;Julio ;29;16;2;1;2;1;0;BB;LBY;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;170;0;3;Check-Out;7/19/2024
Hotel Andina La Terraza;no;246;2024;Julio ;29;18;0;1;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;82.47;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;222;2024;Julio ;28;13;2;4;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;8;NULL;0;Transitorio;107.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;164;2024;Julio ;28;14;2;3;3;0;0;BB;EST;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;152.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;224;2024;Julio ;29;17;1;1;3;0;0;BB;CHE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;156.6;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;224;2024;Julio ;29;17;1;1;2;0;0;SC;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;151;2024;Julio ;28;12;2;5;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;116.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;151;2024;Julio ;28;12;2;5;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transitorio;143.1;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;171;2024;Julio ;28;15;2;2;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;27;2024;Julio ;28;14;2;3;2;1;0;BB;BEL;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;211;0;4;Check-Out;7/19/2024
Hotel Andina La Terraza;no;178;2024;Julio ;29;16;2;1;3;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;22;NULL;0;Transitorio;107.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;147;2024;Julio ;29;16;2;1;2;2;0;BB;USA;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;209;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;158;2024;Julio ;29;18;0;1;2;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;68.61;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;201;2024;Julio ;28;15;2;2;2;0;0;SC;AUT;Online TA;TA/TO;0;0;0;A;B;1;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;201;2024;Julio ;28;15;2;2;2;0;0;SC;AUT;Online TA;TA/TO;0;0;0;A;B;1;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;243;2024;Julio ;29;17;1;1;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;198;2024;Julio ;29;16;2;1;3;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;86;NULL;0;Transitorio;125.28;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;7;2024;Julio ;28;15;2;2;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;122.5;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;117;2024;Julio ;29;16;2;1;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;126;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;149;2024;Julio ;29;18;0;1;2;0;0;BB;FIN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;81.4;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;217;2024;Julio ;29;16;2;1;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;217;2024;Julio ;29;16;2;1;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;10;2024;Julio ;28;15;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transitorio;113.98;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;207;2024;Julio ;28;12;2;5;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;182;2024;Julio ;29;16;2;1;2;2;0;BB;BEL;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;179.1;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;143;2024;Julio ;29;16;2;1;2;1;0;BB;ROU;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;86;NULL;0;Transitorio;114.48;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;50;2024;Julio ;29;17;1;1;2;0;0;HB;FRA;Directo;Directo;0;0;0;A;A;1;No Deposit;14;NULL;0;Transitorio;153;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;49;2024;Julio ;29;17;1;1;2;0;0;HB;GBR;Directo;Directo;0;0;0;D;D;3;No Deposit;14;NULL;0;Transitorio;194.5;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;246;2024;Julio ;29;18;0;1;2;0;0;BB;DNK;Online TA;TA/TO;0;0;0;A;E;1;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;243;2024;Julio ;28;14;2;3;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;15;2024;Julio ;29;18;0;1;1;0;0;BB;NLD;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;145;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;144;2024;Julio ;28;15;2;2;3;1;0;HB;ESP;Directo;Directo;0;0;0;E;E;0;No Deposit;14;NULL;0;Transitorio;234;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;147;2024;Julio ;29;16;2;1;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;107.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;115;2024;Julio ;29;17;1;1;2;0;0;SC;CHE;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;85;NULL;0;Transitorio;71.1;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;113;2024;Julio ;29;17;1;1;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;135;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;15;2024;Julio ;29;18;0;1;1;0;0;BB;NLD;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;145;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;63;2024;Julio ;28;12;2;5;3;2;0;BB;DNK;Directo;Directo;0;0;0;G;G;0;No Deposit;NULL;NULL;0;Transitorio;300.71;0;2;Check-Out;7/19/2024
Hotel Andina La Terraza;no;84;2024;Julio ;29;16;2;1;4;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;1;No Deposit;9;NULL;0;Transitorio;234;0;3;Check-Out;7/19/2024
Hotel Andina La Terraza;no;330;2024;Julio ;29;16;2;1;2;1;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;119.7;1;3;Check-Out;7/19/2024
Hotel Andina La Terraza;no;28;2024;Julio ;29;17;1;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Transitorio;160;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;6;2024;Julio ;28;15;2;2;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transitorio;101;0;1;Check-Out;7/19/2024
Hotel Andina La Terraza;no;166;2024;Julio ;28;14;2;3;2;0;0;BB;FIN;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;116.1;0;0;Check-Out;7/19/2024
Hotel Andina La Terraza;no;277;2024;Julio ;29;17;1;2;3;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio - Fiesta;139.5;0;0;Check-Out;7/20/2024
Hotel Andina La Terraza;no;277;2024;Julio ;29;17;1;2;3;0;0;BB;PHL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio - Fiesta;139.5;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;277;2024;Julio ;29;17;1;2;3;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio - Fiesta;139.5;0;0;Check-Out;7/20/2024
Hotel Andina La Terraza;no;277;2024;Julio ;29;17;1;2;2;1;0;BB;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;123.3;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;277;2024;Julio ;29;17;1;2;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;107.1;0;0;Check-Out;7/20/2024
Hotel Andina La Terraza;no;142;2024;Julio ;29;16;2;2;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;142;2024;Julio ;29;16;2;2;1;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio;89.1;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;288;2024;Julio ;29;18;0;2;1;2;0;BB;BRA;Online TA;TA/TO;0;0;0;D;A;0;No Deposit;8;NULL;0;Transitorio;153;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;288;2024;Julio ;29;18;0;2;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transitorio;116.09;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;14;2024;Julio ;29;19;0;1;2;2;0;BB;USA;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;8;NULL;0;Transitorio;259;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;189;2024;Julio ;29;18;0;2;2;0;0;BB;GBR;Directo;Directo;0;0;0;A;A;0;No Deposit;14;NULL;0;Transitorio;86.63;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;14;2024;Julio ;29;18;0;2;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;10;NULL;0;Transitorio;126;0;0;Check-Out;7/20/2024
Hotel Andina La Terraza;no;184;2024;Julio ;28;15;2;3;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;89.1;0;3;Check-Out;7/20/2024
Hotel Andina La Terraza;no;14;2024;Julio ;29;18;0;2;1;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transitorio;150;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;14;2024;Julio ;29;18;0;2;1;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transitorio;150;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;174;2024;Julio ;28;15;2;3;3;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transitorio - Fiesta;89.1;0;2;Check-Out;7/20/2024
Hotel Andina La Terraza;no;174;2024;Julio ;28;15;2;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio - Fiesta;152.1;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;106;2024;Julio ;29;19;0;1;3;0;0;BB;BRA;Online TA;TA/TO;0;0;0;E;E;1;No Deposit;9;NULL;0;Transitorio;220;0;2;Check-Out;7/20/2024
Hotel Andina La Terraza;no;106;2024;Julio ;29;19;0;1;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;120;0;2;Check-Out;7/20/2024
Hotel Andina La Terraza;no;184;2024;Julio ;28;15;2;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;89.1;0;3;Check-Out;7/20/2024
Hotel Andina La Terraza;no;200;2024;Julio ;29;16;2;2;2;2;0;BB;BEL;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transitorio;179.1;0;1;Check-Out;7/20/2024
Hotel Andina La Terraza;no;165;2024;Julio ;29;18;0;2;2;1;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transitorio;89.1;0;0;Check-Out;7/20/2024
Hotel Andina La Terraza;no;115;2024;Julio ;28;14;2;4;2;1;0;BB;FIN;Online TA;TA/TO;0;0;0;G;G;0;No Deposit;8;NULL;0;Transitorio;277.5;0;2;Check-Out;7/20/2024
Hotel Andina La Terraza;no;120;2024;Julio ;29;17;1;2;3;0;0;BB;BEL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transitorio;171;0;1;Check-Out;7/20/2024
